12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-03,17562
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-04,17494
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-05,17455
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-06,17010
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-07,16941
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-08,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-09,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-10,17075
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-11,17048
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-12,17290
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-13,17722
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-14,17722
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-15,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-16,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-17,17722
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-18,17980
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-19,17851
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-20,18037
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-21,17850
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-22,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-23,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-24,17700
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-25,18250
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-26,18350
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-27,18350
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-28,17743
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-29,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-04-30,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-01,17743
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-02,18200
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-03,18275
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-04,17911
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-05,18055
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-06,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-07,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-08,18111
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-09,18195
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-10,17914
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-11,17804
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-12,17950
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-13,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-14,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-15,17841
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-16,17715
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-17,17900
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-18,17550
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-19,17688
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-20,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-21,20
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-22,17540
12173.Asien--Australien--Südamerika--Afrika_Südafrika_The-SPAR-Group-Ltd._02602Z,2017-05-23,17588
